row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10_80.mzML Peak area,11_80.mzML Peak area,12_80.mzML Peak area,13_80.mzML Peak area,14_80.mzML Peak area,15_80.mzML Peak area,16_80.mzML Peak area,17_80.mzML Peak area,18_80.mzML Peak area,19_80.mzML Peak area,1_80.mzML Peak area,20_80.mzML Peak area,21_80.mzML Peak area,22_80.mzML Peak area,23_80.mzML Peak area,24_80.mzML Peak area,25_80.mzML Peak area,26_80.mzML Peak area,27_80.mzML Peak area,28_80.mzML Peak area,29_80.mzML Peak area,2_80.mzML Peak area,30_80.mzML Peak area,31_80.mzML Peak area,32_80.mzML Peak area,33_80.mzML Peak area,34_80.mzML Peak area,35_80.mzML Peak area,36_80.mzML Peak area,3_80.mzML Peak area,4_80.mzML Peak area,5_80.mzML Peak area,6_80.mzML Peak area,7_80.mzML Peak area,8_80.mzML Peak area,9_80.mzML Peak area,Ext_blk_1_80.mzML Peak area,Ext_blk_2_80.mzML Peak area,Media_blank_37_80.mzML Peak area,blank14.mzML Peak area,blank_1.mzML Peak area,blank_10.mzML Peak area,blank_11.mzML Peak area,blank_12.mzML Peak area,blank_13.mzML Peak area,blank_15.mzML Peak area,blank_16.mzML Peak area,blank_17.mzML Peak area,blank_18.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area,blank_7.mzML Peak area,blank_8.mzML Peak area,blank_9.mzML Peak area,
2042,200.05435532860412,1.9880922,,,,,,,,,,,864.2114,1156.992,2102.8718,1406.3225,1254.5356,1676.5873,2707.0295,2608.3845,1195.742,1803.23,2180.7246,1663.4773,6983.397,5136.5796,8503.952,10370.6455,13181.347,9541.577,9171.928,11222.531,7498.4404,189.36508,2074.5305,8132.3223,9893.329,1368.3596,1242.6154,1442.6089,1586.8784,250.3197,1416.252,2012.7932,7680.647,1722.418,6223.1543,1639.3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2049,252.10907447674956,1.9887488,,,,79,,,,,,,28737.42,36171.54,53685.33,77455.14,47345.918,50299.85,44211.34,38276.605,13104.33,9996.138,14386.691,10670.959,36202.434,12885.809,46961.434,64375.617,47049.902,43686.68,41682.34,63704.82,30996.422,2285.4165,5697.222,36535.914,34939.285,8494.541,8192.129,8933.536,9154.837,2411.2544,8631.407,14855.4375,35085.332,13867.495,34603.92,51297.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2048,856.3422896834765,1.9887488,,,,79,,,,,,,2810.61,2571.8188,9735.823,46054.504,26622.291,31262.848,18841.73,13992.946,4868.6187,2106.472,7844.162,4730.445,30814.066,8940.871,34722.293,33016.977,37104.48,30971.69,33016.938,47969.246,23050.16,531.6553,5333.2383,23855.883,28147.549,2838.2532,2475.371,2970.1611,3485.4995,468.68185,3506.3608,1206.7512,4220.735,753.4286,5996.039,8546.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2050,190.07234491132667,1.9894186,,,,,,,,,,,18459.695,25555.512,29054.47,23863.518,21252.336,26131.41,42151.19,31316.2,20892.25,31139.172,29423.078,25443.352,65824.016,47112.57,63262.785,83297.49,127101.47,88036.99,95642.66,94237.734,52906.156,3804.9944,18561.982,52672.094,75656.63,14028.762,13195.554,15070.562,18080.076,3437.8225,17565.867,22638.803,81450.82,25873.027,78217.5,27680.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2054,522.2422480308887,1.9953028,,,,103,198,[M+Na]+,,2,2053;2054,499.253,0,444.92932,1171.5123,2670.0374,1150.1771,1648.2198,943.5069,6515.8755,228.49521,0,0,367.8728,3116.5076,244.12833,8518.597,7120.716,1899.4968,1240.6512,1344.3218,3707.225,4293.277,0,427.59268,4649.8096,4223.917,0,0,0,0,0,0,0,446.89407,0,510.21918,1358.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2052,371.1182017767453,1.9961152,,,,,,,,,,,3001.8005,5352.9487,5675.008,0,780.78564,0,1112.8383,4039.4302,2913.0315,2701.4133,2528.2078,1634.1427,2321.5786,5521.8853,1075.5581,1014.45386,2460.5667,1635.2843,1772.9485,1185.054,2679.4768,0,1553.0065,2056.5806,1799.5688,4828.1436,3858.9937,6621.1904,9964.808,0,3355.6338,3122.759,20820.594,3382.7441,21956.176,4195.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2053,500.2602541633601,1.9961851,,,,103,198,[M+H]+,,2,2053;2054,499.253,1611.6913,2402.2258,4000.4727,5124.424,3228.2795,3723.9436,4063.5396,9670.051,983.19714,806.101,496.3443,1415.0156,5793.1006,989.43396,10468.114,9756.778,3074.5364,2823.952,2237.727,4687.783,5303.101,0,921.6517,5514.793,5268.4136,0,0,0,0,0,0,0,2209.909,0,2342.8174,4841.0083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2058,300.14413546542784,2.0037374,,,,103,,,,,,,3427.6157,7714.2017,15543.531,11479.145,11640.265,10738.007,11443.111,17693.713,2801.7083,2454.456,2098.5332,2607.1328,17752.932,3344.2095,27034.229,22184.69,14671.766,17764.076,17386.535,21985.396,19494.525,0,2957.5273,16549.41,14468.116,970.53687,979.4382,1272.4111,1057.0308,0,889.0342,1465.5433,6707.7515,1605.1628,7619.8325,8170.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2076,194.11763451946985,2.0047643,,,,,,,,,,,8471.963,11911.317,11317.378,12173.84,48278.734,10675.278,8971.647,41331.426,12199.933,39502.652,9875.187,12666.403,10904.478,12204.802,34630.39,7445.657,25915.566,13414.129,12674.9375,12343.002,38339.51,9000.371,10363.286,11691.346,11183.901,6889.9653,7347.336,11119.521,6854.9507,10788.673,12047.857,13416.971,13292.39,7928.1426,41406.508,12336.259,8307.548,1683.1018,13229.2,3171.8176,7021.332,9623.754,12310.174,8299.748,2907.0354,12316.35,8067.892,3317.1418,4565.767,13150.318,3377.6624,4301.422,11989.948,8036.803,6974.778,4526.604,5725.3413,
2061,236.13145913018505,2.0172837,,,,,,,,,,,1057.736,1257.7158,790.359,295.24628,305.39066,487.99878,1412.0863,530.25256,666.0171,1807.2405,4033.9365,2158.5188,3748.3667,2675.9395,4412.3057,3941.2876,5076.6177,6830.3687,6554.0254,3465.0967,4550.3765,1182.4933,1281.3088,4069.8013,2752.9287,4357.6914,4063.1724,5934.7104,4400.837,1360.2556,2157.4663,2497.6814,5158.907,5136.264,7555.867,1060.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2064,220.10801723777917,2.0223475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2066,269.1358724653571,2.0224628,,,,108,,,,,,,0,0,0,0,0,0,0,191009.17,99032.41,92464.85,0,85245.38,311210.94,93891.22,421744.5,368249.22,0,0,0,0,363781.44,0,96038.195,413559.84,339962.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2067,245.18592000297193,2.0244389,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9955.517,6665.0127,14076.245,10647.278,8454.857,15159.141,13452.676,14658.004,8727.576,0,3285.0564,10406.063,13291.167,11509.053,11230.734,17305.791,11120.683,0,0,4610.261,11153.585,28955.469,12119.786,0,2186.315,0,1985.0553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2149,239.09619740308045,2.0266967,,,,117,199,[M+H]+,,2,2149;2140,238.08782,0,289.35828,602.9734,1224.5055,426.94165,547.87476,433.03317,803.8178,0,0,0,0,532.6686,0,636.9241,510.0427,596.7563,577.7345,468.35913,952.3239,412.00848,0,0,374.2659,600.0566,30562.01,30886.33,32675.768,30235.498,0,0,0,373.90417,0,466.8216,564.97705,0,0,0,0,190.60725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2065,224.09181564371264,2.0304592,,,,,,,,,,,902.37134,1202.0082,1312.0725,706.77856,1232.3789,3187.3665,2168.6523,920.9134,657.9562,912.93256,325.7414,795.91394,1812.6857,1369.3702,4982.81,3532.8284,4372.5996,5324.911,5068.1836,5089.451,4120.922,1246.8027,909.7196,4469.667,3057.0374,4732.4736,2444.5513,4705.112,3745.75,1072.4816,1426.425,1349.3041,2599.5374,2934.9634,3713.1614,505.2005,0,0,2144.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2208,262.08201543308314,2.0386677,,,,,,,,,,,1323.0536,1299.6425,1276.8114,2326.7017,3917.0066,5083.025,4069.9395,1365.9862,2013.9109,1539.7466,673.53503,1563.9967,3854.3862,1360.4274,4458.799,3530.194,7403.1636,5925.0737,5529.6724,6559.7144,3327.8687,0,562.8347,3622.7437,3733.9697,15503.639,9900.996,27390.479,4958.867,0,335.19388,2155.122,5288.574,2644.6265,6103.6206,1471.3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2074,455.16289698139855,2.039327,,,,,,,,,,,13640.096,17605.098,36938.438,41945.348,34739.547,61701.3,29143.299,48274.215,8690.561,6128.7437,5033.9956,9923.927,32278.547,9730.758,77608.4,79784.805,48627.402,42279.37,45335.824,77027.29,31531.533,556.6589,7425.251,47409.973,44362.56,2249.7354,1382.2631,2666.0212,2049.75,496.2622,1375.0659,5201.548,14010.818,4518.4263,20611.215,26870.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2211,261.0782908963599,2.0434296,,,,,,,,,,,0,329.32492,0,1074.2742,558.5962,478.8426,390.9064,709.8419,0,0,0,0,758.3488,0,912.3617,1037.249,797.34216,971.40356,0,0,867.44836,0,219.16278,1281.6123,673.09766,322379.78,233763.19,318270.1,177392.42,0,0,0,434.17688,0,0,0,0,0,0,0,0,0,0,0,0,499.04404,0,0,0,0,0,0,0,0,0,0,0,
2099,162.05835953155537,2.049187,,,,,,,,,,,1916.8008,4145.751,6847.0312,10088.675,6547.1094,9036.051,6707.516,10279.332,2054.7124,1103.7966,1928.355,1681.5466,4999.9824,927.99915,6722.771,7093.677,12505.883,30000.008,30795.557,17689.32,5340.526,0,849.0834,6498.223,5533.9316,1192.1661,1259.0133,2385.74,2189.6775,0,639.5553,1735.6016,32101.182,3069.8718,24857.46,5394.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2079,276.18056506719256,2.0537796,,,,114,,,,,,,0,0,0,0,0,0,0,2585.6262,2986.359,1850.6904,0,1354.2228,6641.4854,5278.6807,6935.1763,9467.386,0,0,0,0,8764.398,0,1976.6559,9156.6045,9805.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2080,220.11934097471055,2.0555577,,,,85,,,,,,,27678.217,43604.66,36365.35,18077.309,43222.477,48282.2,54959.277,31251.164,20455.014,25880.746,13810.042,18700.947,39501.48,16715.312,51312.785,42583.05,34684.293,34208.85,35875.88,33582.95,37178.88,7517.1816,9051.599,36652.344,34223.95,9070.474,11786.241,11415.685,8766.152,8726.044,14517.348,26023.12,45314.72,22698.27,39866.24,32908.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2088,308.13520017306115,2.056368,,,,85,,,,,,,9484.472,15562.968,14474.982,20147.13,12353.606,20645.91,14398.309,10032.941,7057.0713,9478.522,6249.829,6756.9956,11456.564,8031.442,19362.916,15637.509,18352.69,18723.688,19057.883,30988.459,12766.124,5345.0894,3210.769,14531.716,11157.242,4905.5405,5197.141,5749.179,2623.75,5898.3984,6066.697,12063.051,16013.666,10640.479,15608.789,13506.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2138,163.06128695230126,2.062229,,,,117,,,,,,,0,0,255.0515,562.6909,230.92023,294.95508,192.9303,613.45825,0,0,0,0,0,0,0,246.24806,708.34204,680.1474,714.80524,882.09174,0,0,0,0,0,65828.35,64102.8,63777.94,57756.49,0,0,0,637.1504,0,635.9455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2093,410.1420925290817,2.0645225,,,,,,,,,,,22956.426,38038.97,71133.914,154807.23,85335.49,118695.695,59999.547,120588.3,27866.826,21951.195,29990.809,26843.164,152623.78,36361.617,229899.77,215226.4,119690.5,97571.75,106815.48,194421.44,142369.34,6363.6016,27262.629,193813.6,125444.15,6641.87,9023.355,6578.115,7571.5884,6744.0713,18256.84,12505.7705,42198.258,9997.065,41209.766,60159.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2161,422.05248808664544,2.0650568,,,,117,201,[M-H+2Na]+,,2,2161;2128,377.08091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.8433,3178.5088,2659.4094,3351.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2089,603.2386244521126,2.0651913,,,,114,,,,,,,6941.22,11437.169,12846.935,40268.312,13587.539,33846.06,23942.344,47906.562,14051.898,10834.169,10882.522,15362.464,67983.8,20311.105,108700.336,88851.46,63043.742,55859.984,58477.594,91588.94,85558.74,1521.6162,16349.756,117263.79,77538.23,6425.1177,5034.789,2675.4258,9123.693,1052.333,8402.996,4944.067,21512.092,4304.669,22939.723,19277.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2094,240.15928204935463,2.065672,,,,114,,,,,,,0,0,0,0,0,0,0,3526.494,3510.2314,2687.1982,0,2080.2896,8835.509,6238.5015,10711.114,13617.443,0,0,0,0,13808.408,0,1699.3564,13972.27,13271.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2158,395.09475813020754,2.0673537,,,,117,200,[M+H-H2O]+,,2,2158;2104,412.09874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10444.694,11155.134,8885.36,10845.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2104,435.0886516909681,2.0673537,,,,117,202,[M+K]+,,2,2110;2104,396.12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4660.337,5306.8916,4821.993,5545.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2107,416.19455965303837,2.0678082,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.36786,244.2096,0,0,0,0,0,0,945312.9,900848.94,820702.8,908368.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2127,393.11874153570477,2.068939,,,,117,204,[M+Na]+,,3,2153;2129;2127,370.1295,0,0,420.91687,1223.9434,843.9227,998.44244,652.43536,291.7998,0,0,0,0,733.97156,0,810.584,897.187,2077.0698,1903.8348,2413.3896,2615.1262,646.009,0,0,1519.925,967.7625,9080116.0,8936229.0,8411253.0,9032739.0,0,0,0,525.5879,0,697.9265,314.39758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2106,402.177252063998,2.0689569,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.5868,335.4665,0,0,0,0,263.63232,0,0,0,0,48396.074,40355.65,41516.777,50713.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2123,191.07344354848158,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81365.47,76895.16,73387.516,82633.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2124,203.07352353939044,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175812.39,144839.23,150025.97,157981.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2125,221.0840570805723,2.071314,,,,117,199,[M+H-H2O]+,,2,2125;2140,238.08782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586861.0,543711.25,549782.25,592857.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2140,256.1210190929788,2.071314,,,,117,199,[M+NH4]+,,3,2125;2149;2140,238.08782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16443.24,15307.615,17522.031,15672.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2141,295.10203987580405,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53102.414,50899.215,52669.324,51191.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2153,371.1367058647371,2.071314,,,,117,204,[M+H]+,,5,2153;2129;2132;2119;2127,370.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21149.893,23954.695,24152.787,24321.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2156,390.1596721684621,2.071314,,,,117,205,[M+NH4]+,,2,2128;2156,372.12547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9988.767,10451.227,8002.831,9158.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2128,395.11430575784686,2.071314,,,,117,205,[M+Na]+,,2,2128;2156,372.12547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382426.6,375198.56,361950.72,385905.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2129,409.09247697508727,2.071314,,,,117,204,[M+K]+,,5,2153;2132;2129;2119;2127,370.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256099.38,243383.28,236822.55,252647.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2119,415.1008985256855,2.071314,,,,117,204,[M-H+2Na]+,,3,2153;2129;2119,370.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5729.0366,5620.6865,5283.465,6197.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2110,419.11488624324346,2.071314,,,,117,202,[M+Na]+,,2,2110;2104,396.12558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97573.23,97723.56,91089.1,92341.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2130,424.047843785654,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62738.516,61987.383,56730.65,62651.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2111,437.12546164197084,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21511.533,24248.44,19447.656,22892.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2113,455.0889244442618,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82197.85,79293.63,76505.99,76702.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2115,510.19758538314665,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45342.03,40848.742,39715.65,45771.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2132,763.2482048958059,2.071314,,,,117,204,[2M+Na]+,,3,2153;2129;2132,370.1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371087.8,348239.56,318852.2,369296.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2133,771.2338163380416,2.071314,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343697.25,312777.56,308892.56,322225.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2098,279.1338807124711,2.0737236,,,,,,,,,,,4467.3076,6342.087,12665.797,17322.023,8251.493,23700.227,12999.403,10634.625,1164.9548,2083.1663,4696.0117,3053.378,12282.669,3754.8394,36062.43,29549.977,28709.441,31656.344,31295.463,46601.4,20082.023,758.91473,4190.937,28606.748,22886.035,7294.8403,5381.958,6228.5596,7187.5073,782.87744,2215.694,4011.734,13045.894,5066.7354,13781.568,5656.8867,0,0,72.50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2091,581.2565892150777,2.0759296,,,,,,,,,,,5968.129,7586.433,13146.113,19945.234,12771.501,14596.469,13085.954,19286.951,7976.0215,6673.682,4613.432,9092.417,28110.598,8557.714,37808.05,34926.793,17698.613,18387.855,17990.594,25519.389,29740.367,767.1973,5357.452,27052.303,29068.643,2410.9956,3964.7856,4998.0693,7296.3135,618.13916,1339.0077,3053.1868,11801.929,3304.2622,12711.137,10268.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2071,379.1896086115362,2.0865083,,,,,,,,,,,0,0,0,0,0,0,0,9327.698,2806.3577,1675.1107,0,1933.3096,8340.189,3277.7588,11560.127,18313.264,0,0,0,0,8830.439,0,1877.8501,18017.578,15620.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2112,442.19083318358145,2.086998,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.44775,0,0,0,0,0,0,0,0,0,26999.152,29183.564,26894.475,28490.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2082,192.13826040318008,2.0881567,,,,,,,,,,,3573.4832,3847.3186,2380.4226,3569.3647,3325.7842,2833.396,2621.8862,31502.86,27303.756,20525.418,3652.1062,20496.537,65895.445,35094.906,67840.94,62704.395,3201.179,3488.484,2914.942,3063.352,54508.945,578.71423,17510.914,74461.805,66731.39,616.48755,376.84662,2198.813,1005.35205,2626.1753,2728.4758,4644.599,4478.998,2666.7075,3240.764,2850.7598,2004.6776,1889.9574,2423.2627,966.36725,10491.768,2613.27,1641.8386,774.49713,3767.7773,440.12787,2310.807,1488.6002,809.6314,5008.48,2711.122,2292.394,1966.9272,811.89307,1447.1593,1736.6174,1403.4397,
2183,285.1307948263917,2.0883293,,,,87,,,,,,,0,0,0,0,0,0,0,15425.087,10525.398,7399.6436,0,6759.664,27276.695,14070.854,91175.24,82805.086,0,0,0,0,38374.492,0,8583.098,125902.414,72353.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2186,440.1459214742796,2.0887632,,,,91,206,[M+Na]+,,2,2186;2190,417.15675,0,0,0,720.15265,0,0,0,0,0,0,2873.8113,0,0,0,0,0,0,0,0,0,0,3013.5813,0,0,0,6724.6235,8411.404,9558.363,6487.205,2737.1328,4752.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2182,196.09690712728266,2.0894022,,,,,,,,,,,3718.1047,6057.6255,12725.839,13146.089,7386.829,11926.06,7123.737,17187.674,4178.48,3207.5286,5408.427,4299.3374,15734.877,3075.2314,22200.777,21632.744,16690.34,18611.086,18453.402,21545.145,14029.635,1299.1353,3109.044,17933.678,17203.834,3832.0024,3645.137,3677.9468,3178.6301,1294.6359,4629.7856,2339.987,10994.133,3097.923,10472.415,9282.81,0,0,452.2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2190,418.1640634698375,2.092177,,,,91,206,[M+H]+,,2,2186;2190,417.15675,0,0,0,1880.967,0,0,0,0,0,0,5052.0015,0,0,0,0,0,0,0,0,0,0,5919.362,0,0,0,12892.386,13068.89,10507.567,8836.685,6222.693,7757.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2192,280.1631138160928,2.0966032,,,,,,,,,,,0,0,0,0,0,261.43732,0,0,521.01965,0,0,0,705.6696,1140.3474,840.9625,1990.7275,1053.6687,1871.0305,1456.8279,1872.8462,1301.3542,221.91768,325.80243,1088.5162,1630.7677,1374.5885,1666.5359,2606.399,2381.1118,373.76117,420.09995,1701.508,1893.0637,6110.3115,1817.5657,0,1452.6696,0,1961.6676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2187,224.11424212312807,2.0972567,,,,93,207,[M+H]+,,2,2187;2193,223.10689,609.5171,1170.9095,4422.421,10799.203,3478.261,4956.7246,1712.8142,10112.793,792.42804,0,161.12128,641.0333,4702.737,347.80743,3111.83,10270.627,5735.4077,4819.944,5006.1533,7116.34,4090.7227,0,0,4440.6445,4332.1475,0,224.30704,0,0,0,0,0,2547.6865,0,686.06226,4649.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2117,246.16989227387614,2.0989115,,,,,,,,,,,0,0,0,0,0,0,0,5805.4136,631.86255,9911.85,0,1230.9198,7537.147,16257.826,18089.393,18002.291,0,0,0,0,11337.71,0,652.7863,14856.2,9143.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2193,246.09603035621487,2.101464,,,,93,207,[M+Na]+,,2,2187;2193,223.10689,0,969.4375,3232.277,5806.9644,3170.161,4086.3896,2849.2556,6158.8335,0,0,434.38226,189.44373,3702.6812,936.5045,9656.189,9822.367,7302.2856,5569.0127,5749.843,11535.238,5355.3374,0,232.8457,8173.462,5438.2773,303.44858,318.51135,0,402.22665,0,0,0,2108.1562,0,1857.1205,3051.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
